OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,Discount,DeliveryDays,Rating
O02489,16-09-2025,C0285,P003,North,10,10,1,1
O02490,17-03-2024,C0346,P008,North,7,5,3,4
O02491,01-02-2024,C0148,P008,East,5,5,1,3
O02492,22-09-2024,C0091,P008,South,3,15,6,4
O02493,13-03-2024,C0248,P002,North,7,20,5,2
O02494,22-01-2025,C0307,P003,West,1,15,4,1
O02495,24-05-2025,C0288,P003,South,8,10,7,3
O02496,21-05-2025,C0098,P003,North,2,10,6,2
O02497,26-01-2025,C0202,P001,East,10,0,6,5
O02498,27-04-2024,C0092,P002,North,9,0,7,2
O02499,10-06-2025,C0114,P008,North,7,15,7,5
O02500,02-08-2024,C0222,P009,West,6,20,1,2
O02501,27-06-2024,C0394,P003,North,9,10,2,5
O02502,15-09-2025,C0160,P009,North,2,15,7,2
O02503,14-09-2024,C0172,P004,South,7,0,3,5
O02504,07-12-2025,C0466,P003,West,5,0,5,5
O02505,08-11-2024,C0465,P003,North,8,5,1,4
O02506,04-02-2025,C0479,P003,South,1,15,7,1
O02507,22-03-2024,C0391,P003,West,4,10,6,5
O02508,01-07-2024,C0103,P002,West,8,5,4,3
O02509,21-10-2024,C0134,P003,West,10,20,4,1
O02510,07-01-2024,C0331,P002,West,5,15,4,2
O02511,24-07-2025,C0394,P002,North,7,15,4,5
O02512,20-12-2024,C0446,P007,North,10,15,3,2
O02513,23-07-2024,C0296,P003,South,3,10,7,4
O02514,20-08-2025,C0413,P004,West,10,15,7,1
O02515,04-12-2025,C0153,P006,North,4,0,1,3
O02516,26-07-2024,C0492,P001,East,6,20,5,1
O02517,26-09-2025,C0385,P008,North,10,15,7,4
O02518,10-05-2025,C0304,P007,West,6,15,5,4
O02519,11-10-2025,C0118,P004,North,8,15,2,2
O02520,02-11-2025,C0465,P004,West,7,10,3,5
O02521,02-03-2024,C0242,P007,North,2,5,4,4
O02522,21-03-2024,C0489,P001,West,5,0,6,2
O02523,01-04-2024,C0313,P008,West,6,0,3,5
O02524,08-12-2025,C0207,P002,East,2,15,7,3
O02525,31-12-2025,C0250,P001,North,3,10,3,3
O02526,10-07-2025,C0224,P006,South,7,20,7,4
O02527,03-04-2024,C0299,P001,North,10,5,2,1
O02528,01-06-2024,C0134,P006,South,3,20,4,4
O02529,09-06-2025,C0189,P007,West,8,15,4,2
O02530,17-10-2025,C0295,P005,East,10,5,7,4
O02531,29-04-2024,C0167,P002,North,2,10,7,3
O02532,03-03-2025,C0463,P004,North,9,10,2,5
O02533,29-08-2024,C0245,P009,North,6,15,2,4
O02534,18-02-2025,C0377,P004,North,6,15,7,2
O02535,05-08-2025,C0349,P005,South,5,0,1,4
O02536,10-05-2024,C0005,P007,East,1,0,3,1
O02537,16-06-2025,C0226,P007,West,6,20,3,3
O02538,27-07-2025,C0395,P002,North,6,15,4,3
O02539,21-04-2024,C0448,P006,West,4,15,4,5
O02540,31-07-2025,C0070,P005,East,4,10,1,3
O02541,12-04-2024,C0321,P007,West,5,0,2,3
O02542,12-06-2024,C0377,P008,North,9,5,5,2
O02543,24-01-2025,C0395,P006,North,10,20,6,5
O02544,16-03-2025,C0412,P003,West,6,0,5,5
O02545,17-06-2024,C0232,P006,West,10,5,3,5
O02546,05-02-2024,C0299,P006,East,8,20,2,2
O02547,13-09-2025,C0186,P007,North,10,0,3,5
O02548,29-01-2024,C0233,P003,East,1,0,6,2
O02549,01-06-2025,C0111,P008,East,4,5,6,4
O02550,22-05-2024,C0429,P010,West,7,0,4,2
O02551,02-07-2025,C0429,P001,South,10,5,5,5
O02552,13-10-2024,C0021,P009,West,10,5,5,3
O02553,20-06-2024,C0294,P008,South,7,5,4,2
O02554,09-02-2025,C0488,P007,South,7,20,7,1
O02555,25-06-2024,C0358,P001,North,5,0,4,5
O02556,22-04-2024,C0156,P005,West,8,15,1,2
O02557,20-04-2024,C0297,P002,North,1,20,4,4
O02558,24-12-2025,C0382,P007,South,10,5,3,5
O02559,24-08-2024,C0139,P008,East,6,0,1,5
O02560,15-12-2025,C0387,P009,North,6,5,5,4
O02561,06-07-2025,C0393,P004,North,1,15,4,4
O02562,07-12-2025,C0357,P010,East,5,0,1,1
O02563,29-12-2024,C0226,P001,East,4,20,5,5
O02564,17-07-2025,C0321,P003,West,6,15,3,4
O02565,20-06-2024,C0253,P002,East,7,20,3,3
O02566,26-05-2024,C0082,P006,West,2,0,2,3
O02567,28-05-2025,C0104,P005,North,5,20,4,3
O02568,03-03-2025,C0432,P008,North,8,0,1,4
O02569,11-03-2024,C0304,P010,East,8,20,3,2
O02570,22-03-2024,C0204,P004,West,6,15,2,5
O02571,21-04-2024,C0042,P004,West,10,20,1,2
O02572,19-12-2025,C0196,P006,East,2,0,7,3
O02573,10-01-2025,C0452,P003,South,5,15,3,5
O02574,06-04-2025,C0183,P002,South,9,15,5,1
O02575,15-02-2025,C0299,P009,East,3,15,1,1
O02576,13-09-2025,C0169,P007,North,9,0,4,1
O02577,25-02-2024,C0408,P006,West,2,20,7,1
O02578,30-12-2025,C0245,P009,West,9,5,7,1
O02579,20-04-2025,C0355,P006,West,6,10,5,5
O02580,13-10-2025,C0032,P001,West,4,20,3,3
O02581,30-01-2025,C0308,P002,North,8,10,7,4
O02582,16-04-2025,C0459,P008,East,4,10,1,1
O02583,24-07-2024,C0250,P008,West,8,15,6,4
O02584,28-11-2024,C0253,P001,East,1,20,2,1
O02585,26-12-2025,C0180,P005,East,5,15,1,4
O02586,16-01-2024,C0262,P009,South,5,10,7,5
O02587,18-04-2024,C0345,P004,South,6,15,2,3
O02588,04-01-2025,C0475,P010,South,5,0,5,3
O02589,24-04-2024,C0443,P010,East,1,15,4,5
O02590,08-11-2025,C0175,P004,West,10,5,5,1
O02591,29-05-2024,C0024,P006,West,4,5,1,4
O02592,29-05-2024,C0261,P001,West,9,5,1,2
O02593,06-01-2024,C0001,P001,South,6,20,2,1
O02594,28-01-2024,C0272,P007,West,5,20,5,2
O02595,21-11-2024,C0163,P009,North,6,5,2,5
O02596,30-12-2024,C0328,P005,South,6,0,1,2
O02597,27-05-2024,C0016,P002,North,10,0,2,1
O02598,20-07-2025,C0380,P006,South,8,0,1,5
O02599,10-04-2024,C0018,P007,East,2,0,1,1
O02600,11-01-2025,C0347,P007,West,8,15,1,5
O02601,29-06-2025,C0119,P006,South,5,10,2,5
O02602,05-01-2025,C0365,P008,South,4,10,5,2
O02603,18-10-2024,C0394,P008,North,4,10,5,1
O02604,18-10-2024,C0015,P002,South,8,20,1,2
O02605,13-01-2025,C0138,P009,East,2,0,3,1
O02606,08-08-2024,C0235,P001,East,3,5,7,4
O02607,07-10-2025,C0415,P005,West,9,15,6,1
O02608,25-02-2024,C0226,P007,West,5,10,3,4
O02609,26-07-2025,C0259,P006,North,2,15,5,3
O02610,10-04-2024,C0321,P009,West,3,10,1,5
O02611,15-03-2025,C0314,P003,North,8,5,2,1
O02612,29-05-2025,C0128,P004,North,6,5,6,2
O02613,20-12-2024,C0340,P006,West,3,15,3,2
O02614,05-01-2024,C0401,P001,South,4,10,4,4
O02615,21-06-2024,C0023,P004,North,8,5,1,1
O02616,23-09-2024,C0016,P010,South,4,20,1,3
O02617,11-11-2025,C0168,P002,West,6,10,6,4
O02618,28-05-2024,C0347,P007,East,6,10,7,4
O02619,08-05-2025,C0314,P002,South,2,5,2,4
O02620,26-02-2025,C0377,P002,West,5,20,5,5
O02621,18-10-2025,C0185,P010,South,8,20,5,3
O02622,13-08-2024,C0192,P010,East,6,20,5,4
O02623,24-09-2025,C0435,P010,East,8,0,2,5
O02624,13-09-2025,C0273,P007,South,3,0,2,1
O02625,29-03-2024,C0287,P007,North,4,5,5,1
O02626,21-11-2025,C0417,P004,South,9,10,4,4
O02627,14-10-2024,C0458,P004,East,2,5,4,5
O02628,10-11-2025,C0270,P009,South,5,15,4,1
O02629,08-10-2024,C0066,P004,North,5,10,2,4
O02630,31-01-2025,C0104,P008,North,4,10,3,4
O02631,31-12-2025,C0432,P009,East,4,15,4,4
O02632,02-03-2024,C0371,P010,North,4,20,5,4
O02633,05-06-2024,C0264,P001,East,6,15,5,3
O02634,03-02-2025,C0365,P004,North,10,10,2,4
O02635,20-08-2025,C0065,P002,West,9,0,3,2
O02636,02-06-2025,C0346,P009,East,1,20,7,5
O02637,26-09-2025,C0435,P005,South,2,5,4,3
O02638,15-04-2024,C0372,P003,North,9,0,2,4
O02639,08-07-2025,C0382,P008,South,7,5,2,1
O02640,03-09-2025,C0370,P010,North,6,5,1,1
O02641,16-06-2025,C0465,P002,East,2,10,2,1
O02642,04-03-2024,C0101,P005,North,1,20,2,3
O02643,11-07-2025,C0168,P003,West,10,15,6,4
O02644,25-03-2024,C0006,P003,South,3,15,6,4
O02645,23-10-2025,C0439,P009,East,10,10,3,4
O02646,30-10-2024,C0394,P004,South,4,0,6,1
O02647,05-05-2024,C0402,P006,South,1,10,2,4
O02648,03-07-2024,C0318,P003,West,8,0,5,5
O02649,08-03-2024,C0244,P009,West,10,10,1,3
O02650,13-06-2024,C0478,P008,North,9,0,2,3
O02651,04-09-2024,C0186,P007,South,3,20,7,3
O02652,19-08-2024,C0147,P007,West,6,0,7,5
O02653,29-11-2025,C0249,P008,South,6,5,1,4
O02654,02-09-2025,C0380,P007,West,5,15,4,3
O02655,09-04-2024,C0055,P007,North,7,5,6,4
O02656,24-02-2024,C0122,P003,North,4,0,6,3
O02657,15-12-2025,C0464,P006,West,8,5,6,1
O02658,22-12-2025,C0392,P006,West,9,15,4,3
O02659,19-04-2025,C0439,P008,North,2,15,5,4
O02660,15-03-2024,C0452,P010,East,7,0,4,3
O02661,18-04-2024,C0051,P010,North,2,5,5,1
O02662,02-12-2024,C0429,P004,East,10,20,6,1
O02663,25-10-2024,C0121,P005,West,4,10,1,4
O02664,08-10-2024,C0474,P010,West,8,10,5,2
O02665,03-11-2024,C0139,P004,West,9,10,5,2
O02666,07-04-2025,C0105,P001,North,3,10,3,3
O02667,21-10-2025,C0358,P008,North,1,15,5,1
O02668,19-11-2024,C0129,P003,North,10,10,6,5
O02669,03-05-2025,C0304,P008,East,2,0,7,1
O02670,27-05-2024,C0379,P002,North,6,20,6,1
O02671,17-08-2025,C0401,P002,North,7,20,2,5
O02672,16-11-2024,C0308,P003,South,9,20,7,2
O02673,28-06-2025,C0414,P003,East,1,15,4,5
O02674,01-12-2025,C0457,P004,South,2,15,1,5
O02675,10-08-2025,C0274,P002,West,2,20,5,2
O02676,23-01-2024,C0143,P001,North,3,0,7,4
O02677,29-08-2025,C0199,P009,West,4,0,5,2
O02678,24-05-2024,C0409,P007,South,3,15,7,1
O02679,30-05-2024,C0401,P008,West,7,10,5,1
O02680,27-02-2025,C0121,P009,East,2,10,5,3
O02681,30-07-2024,C0368,P004,South,1,20,6,1
O02682,30-07-2025,C0032,P002,West,7,10,6,2
O02683,11-09-2024,C0016,P007,East,2,15,2,3
O02684,22-06-2024,C0199,P009,East,4,5,2,3
O02685,08-01-2024,C0438,P002,North,5,5,1,4
O02686,24-02-2025,C0486,P007,South,3,15,7,3
O02687,23-02-2025,C0379,P008,West,1,5,1,2
O02688,24-01-2024,C0453,P009,South,8,10,7,4
O02689,07-10-2024,C0040,P003,East,5,15,7,1
O02690,08-05-2024,C0296,P004,East,4,10,1,2
O02691,07-03-2025,C0486,P002,North,1,20,3,4
O02692,25-01-2024,C0411,P004,North,5,15,6,5
O02693,06-08-2024,C0107,P007,West,6,10,6,3
O02694,29-03-2025,C0396,P009,East,1,15,4,4
O02695,28-07-2025,C0437,P009,South,7,10,1,4
O02696,30-04-2024,C0120,P005,East,4,10,6,2
O02697,20-08-2025,C0173,P006,North,10,0,4,2
O02698,26-12-2025,C0268,P009,East,6,5,3,4
O02699,04-07-2024,C0260,P004,West,10,0,1,4
O02700,27-10-2025,C0440,P007,South,6,20,5,2
O02701,13-05-2025,C0498,P010,West,6,10,4,4
O02702,13-10-2024,C0057,P006,East,8,0,2,4
O02703,03-07-2025,C0071,P009,West,5,5,2,4
O02704,24-06-2025,C0455,P010,North,1,0,1,1
O02705,01-11-2025,C0171,P008,East,1,5,1,2
O02706,11-06-2024,C0217,P006,North,4,20,5,5
O02707,19-08-2025,C0025,P003,East,10,0,4,3
O02708,18-02-2025,C0435,P010,North,6,15,5,3
O02709,16-06-2025,C0041,P008,East,1,0,6,3
O02710,19-02-2025,C0054,P004,West,10,10,5,1
O02711,18-11-2025,C0292,P006,North,6,5,1,5
O02712,07-08-2024,C0397,P005,West,3,20,2,4
O02713,13-02-2024,C0106,P008,North,4,15,5,4
O02714,09-05-2024,C0098,P006,South,2,10,6,4
O02715,22-06-2025,C0196,P004,East,7,10,6,4
O02716,23-11-2025,C0056,P004,South,7,20,3,5
O02717,20-08-2025,C0189,P008,East,4,20,5,5
O02718,25-03-2025,C0038,P004,West,9,15,5,5
O02719,27-11-2025,C0010,P009,West,4,20,5,5
O02720,14-09-2025,C0316,P002,South,6,15,5,2
O02721,15-11-2025,C0373,P007,North,3,10,1,3
O02722,29-07-2024,C0477,P005,North,2,5,6,2
O02723,16-09-2024,C0152,P009,North,3,5,6,1
O02724,19-07-2025,C0151,P005,East,3,15,6,2
O02725,11-05-2025,C0313,P008,East,9,20,6,3
O02726,25-06-2024,C0303,P004,West,1,20,5,2
O02727,29-09-2024,C0366,P003,East,1,20,3,1
O02728,11-11-2024,C0278,P009,West,6,15,4,4
O02729,09-11-2025,C0167,P007,South,2,0,7,5
O02730,22-10-2024,C0484,P003,West,1,5,4,1
O02731,22-06-2025,C0431,P003,South,3,0,6,3
O02732,15-04-2024,C0263,P009,South,10,20,7,1
O02733,07-10-2025,C0235,P005,South,9,20,2,5
O02734,27-01-2024,C0075,P009,South,2,0,5,3
O02735,19-04-2025,C0108,P009,West,9,15,1,5
O02736,05-09-2024,C0078,P009,South,9,20,1,2
O02737,17-12-2024,C0485,P004,South,5,10,7,2
O02738,01-04-2024,C0418,P009,South,6,10,3,5
O02739,15-08-2025,C0055,P001,West,5,5,1,5
O02740,15-04-2025,C0055,P002,East,8,5,1,5
O02741,17-03-2025,C0300,P006,South,1,0,2,3
O02742,04-12-2024,C0420,P009,West,6,20,4,3
O02743,05-09-2024,C0170,P005,North,6,20,5,1
O02744,27-03-2025,C0408,P002,West,7,10,7,4
O02745,15-08-2025,C0076,P006,North,7,10,1,5
O02746,15-05-2025,C0113,P001,West,9,20,5,3
O02747,01-06-2024,C0489,P010,East,1,20,1,3
O02748,14-08-2025,C0379,P005,West,10,15,4,1
O02749,18-10-2024,C0271,P006,West,5,5,5,3
O02750,29-03-2024,C0237,P008,South,4,0,1,3
O02751,16-08-2025,C0158,P009,South,7,20,4,5
O02752,19-03-2025,C0044,P010,South,9,15,2,2
O02753,15-09-2024,C0343,P008,North,6,20,3,4
O02754,31-01-2024,C0445,P001,North,2,10,1,3
O02755,11-03-2024,C0111,P005,South,9,15,1,1
O02756,17-05-2025,C0082,P002,West,8,0,6,3
O02757,28-03-2024,C0031,P004,South,3,10,7,1
O02758,04-11-2025,C0052,P005,West,2,0,5,5
O02759,20-12-2025,C0449,P005,East,6,0,5,2
O02760,26-07-2024,C0159,P005,West,7,5,4,2
O02761,15-12-2024,C0492,P005,West,10,10,3,2
O02762,12-02-2024,C0313,P005,West,3,0,7,1
O02763,21-08-2024,C0004,P004,South,10,15,2,4
O02764,25-04-2024,C0241,P009,West,7,5,4,2
O02765,18-02-2024,C0365,P010,North,3,0,6,5
O02766,25-02-2024,C0457,P007,East,8,15,6,3
O02767,04-01-2024,C0473,P005,South,9,0,2,5
O02768,24-09-2025,C0118,P002,East,8,20,1,2
O02769,18-08-2024,C0230,P004,West,6,10,3,5
O02770,26-08-2025,C0004,P003,North,10,10,5,2
O02771,03-01-2024,C0055,P009,East,6,10,2,2
O02772,20-07-2025,C0462,P010,East,6,15,6,5
O02773,30-06-2025,C0180,P003,East,8,15,6,4
O02774,10-10-2024,C0111,P004,South,3,20,7,5
O02775,30-08-2024,C0061,P002,West,9,15,4,3
O02776,27-08-2024,C0402,P002,South,5,20,1,5
O02777,05-05-2024,C0302,P001,North,2,20,5,4
O02778,27-06-2024,C0222,P003,North,4,20,5,2
O02779,05-05-2025,C0306,P004,East,5,5,6,4
O02780,30-08-2025,C0082,P003,North,6,10,2,4
O02781,19-05-2024,C0469,P006,West,10,10,6,2
O02782,30-07-2024,C0172,P009,North,1,10,2,5
O02783,25-04-2024,C0014,P004,South,7,10,2,2
O02784,28-06-2025,C0176,P007,West,5,10,6,5
O02785,21-05-2025,C0123,P010,West,1,5,6,3
O02786,11-09-2025,C0029,P008,East,5,15,1,1
O02787,13-03-2025,C0276,P004,North,6,5,6,3
O02788,07-07-2025,C0205,P009,South,8,0,2,2
O02789,07-05-2024,C0251,P001,North,4,10,2,5
O02790,19-02-2025,C0272,P010,West,10,15,5,1
O02791,26-05-2025,C0391,P002,South,3,5,4,1
O02792,09-08-2024,C0358,P007,South,10,0,2,3
O02793,21-08-2025,C0187,P006,North,1,0,1,2
O02794,29-03-2025,C0288,P010,South,10,0,3,5
O02795,07-09-2024,C0206,P007,East,5,15,5,2
O02796,12-02-2025,C0436,P001,North,7,10,6,5
O02797,18-10-2024,C0398,P010,West,8,10,2,1
O02798,08-12-2025,C0199,P010,West,2,10,1,1
O02799,24-11-2025,C0438,P005,West,1,15,1,1
O02800,27-08-2024,C0442,P006,East,9,20,4,3
O02801,27-07-2025,C0132,P006,North,10,10,2,5
O02802,27-02-2025,C0241,P010,South,9,10,6,5
O02803,26-03-2024,C0453,P005,West,2,0,5,2
O02804,02-12-2024,C0173,P004,West,8,0,1,5
O02805,18-03-2025,C0410,P009,West,4,20,1,4
O02806,17-07-2025,C0417,P002,South,10,5,4,2
O02807,05-05-2024,C0034,P006,East,8,10,2,5
O02808,12-12-2025,C0031,P006,South,6,10,5,3
O02809,03-06-2025,C0299,P002,East,3,10,4,4
O02810,13-12-2024,C0282,P003,West,6,20,7,5
O02811,06-10-2024,C0268,P010,South,2,15,4,1
O02812,27-02-2025,C0005,P007,North,6,0,2,4
O02813,06-01-2024,C0380,P006,West,1,5,3,5
O02814,06-07-2025,C0341,P002,East,8,5,4,5
O02815,31-07-2025,C0147,P004,South,6,10,3,4
O02816,21-10-2024,C0493,P003,East,1,15,1,1
O02817,01-02-2025,C0055,P006,South,7,0,2,2
O02818,23-09-2025,C0329,P010,South,1,5,6,3
O02819,27-06-2024,C0005,P002,East,3,20,3,1
O02820,04-10-2025,C0167,P008,East,6,15,5,2
O02821,05-10-2024,C0384,P005,South,1,10,1,4
O02822,07-09-2025,C0358,P008,South,10,0,3,3
O02823,02-01-2025,C0257,P003,North,7,10,5,4
O02824,13-11-2024,C0138,P009,West,3,0,4,1
O02825,26-03-2025,C0315,P010,South,2,20,5,3
O02826,25-12-2025,C0239,P003,North,8,5,2,2
O02827,18-06-2024,C0246,P002,East,9,5,3,1
O02828,18-11-2024,C0079,P008,East,7,20,1,4
O02829,24-03-2025,C0132,P010,East,10,5,6,5
O02830,03-07-2025,C0135,P001,East,5,20,7,3
O02831,19-08-2024,C0256,P001,South,7,0,5,3
O02832,06-04-2025,C0055,P004,South,4,0,5,4
O02833,11-06-2025,C0269,P001,East,5,0,6,3
O02834,02-06-2024,C0184,P004,West,7,10,2,3
O02835,28-08-2025,C0316,P007,East,4,5,7,5
O02836,30-10-2024,C0292,P008,South,5,20,2,1
O02837,27-07-2025,C0413,P004,South,9,0,6,5
O02838,27-02-2024,C0174,P008,West,5,0,3,4
O02839,26-09-2024,C0398,P004,West,4,5,5,1
O02840,03-02-2025,C0100,P005,North,8,10,2,1
O02841,20-06-2024,C0280,P001,North,7,15,1,2
O02842,08-10-2024,C0314,P008,South,9,20,2,1
O02843,04-10-2024,C0235,P008,North,2,5,4,2
O02844,19-01-2024,C0362,P005,West,3,10,4,5
O02845,19-01-2025,C0473,P002,North,2,20,2,2
O02846,20-11-2025,C0420,P001,North,7,15,7,3
O02847,27-09-2024,C0165,P010,South,1,5,4,1
O02848,13-02-2024,C0494,P006,South,8,5,6,4
O02849,30-08-2025,C0079,P002,North,1,10,6,4
O02850,31-03-2024,C0341,P008,North,4,10,4,4
O02851,26-04-2025,C0169,P009,South,10,10,4,4
O02852,15-11-2024,C0291,P005,North,8,0,1,1
O02853,13-06-2025,C0150,P009,East,3,0,2,4
O02854,03-01-2025,C0137,P008,East,6,20,7,4
O02855,19-02-2024,C0068,P003,East,4,15,2,4
O02856,06-04-2024,C0194,P001,North,8,20,2,2
O02857,14-01-2024,C0017,P003,East,1,10,7,5
O02858,19-01-2024,C0030,P005,North,7,0,1,2
O02859,10-02-2025,C0224,P001,West,4,0,1,2
O02860,21-05-2025,C0238,P001,South,10,20,2,4
O02861,08-08-2025,C0181,P004,South,5,0,3,5
O02862,11-09-2025,C0403,P008,West,5,20,2,4
O02863,11-08-2024,C0098,P006,West,8,20,6,2
O02864,27-07-2025,C0457,P005,East,8,20,2,3
O02865,01-10-2024,C0279,P007,West,2,15,1,3
O02866,10-05-2024,C0113,P004,East,10,10,3,5
O02867,28-11-2025,C0001,P003,East,8,10,7,2
O02868,01-10-2025,C0331,P002,South,2,20,7,1
O02869,16-12-2025,C0366,P009,East,1,10,1,2
O02870,21-01-2025,C0107,P010,West,3,15,4,2
O02871,04-09-2025,C0359,P008,East,6,20,2,5
O02872,17-05-2024,C0484,P003,South,10,5,6,5
O02873,02-02-2025,C0390,P007,South,6,5,7,3
O02874,24-02-2025,C0284,P006,East,7,0,6,4
O02875,20-12-2025,C0290,P006,West,8,20,7,3
O02876,17-05-2024,C0209,P010,East,5,5,3,3
O02877,06-08-2025,C0238,P002,West,4,5,4,5
O02878,12-08-2025,C0399,P009,North,4,10,5,5
O02879,16-01-2025,C0495,P007,West,2,0,4,2
O02880,31-07-2024,C0484,P010,South,3,15,6,3
O02881,03-09-2025,C0182,P009,West,5,20,2,4
O02882,07-07-2025,C0004,P008,West,7,0,1,1
O02883,12-11-2025,C0426,P004,South,8,5,5,2
O02884,18-10-2024,C0239,P002,East,1,20,5,2
O02885,20-11-2024,C0270,P002,North,1,5,7,5
O02886,13-04-2025,C0454,P006,South,2,10,5,5
O02887,15-11-2024,C0235,P005,West,6,0,5,3
O02888,27-01-2024,C0450,P008,South,8,15,6,5
O02889,22-03-2024,C0228,P004,South,8,10,3,1
O02890,16-08-2025,C0373,P003,South,9,10,3,5
O02891,10-02-2025,C0148,P006,West,9,0,7,5
O02892,03-05-2024,C0323,P009,North,2,15,7,5
O02893,30-07-2025,C0052,P006,East,10,0,3,2
O02894,20-12-2024,C0007,P003,East,4,0,5,1
O02895,24-10-2024,C0007,P005,West,5,0,1,1
O02896,26-12-2024,C0301,P008,West,2,15,6,4
O02897,12-05-2025,C0361,P007,South,9,15,1,5
O02898,26-03-2024,C0274,P005,South,9,0,2,3
O02899,28-04-2024,C0058,P004,North,10,10,5,4
O02900,31-01-2025,C0408,P005,North,6,5,6,2
O02901,26-04-2025,C0091,P005,North,2,5,5,4
O02902,02-12-2024,C0057,P007,South,7,15,1,1
O02903,04-02-2024,C0432,P001,East,7,5,6,2
O02904,24-09-2025,C0193,P006,West,10,0,2,1
O02905,26-10-2025,C0102,P003,East,7,15,2,5
O02906,25-10-2024,C0466,P001,North,3,0,1,4
O02907,06-01-2024,C0132,P004,South,2,20,3,3
O02908,06-01-2025,C0073,P002,West,9,5,3,4
O02909,19-06-2025,C0455,P003,North,9,15,5,5
O02910,04-09-2025,C0340,P002,South,9,5,1,5
O02911,02-06-2025,C0114,P004,East,10,20,6,5
O02912,18-04-2024,C0302,P005,North,6,10,4,1
O02913,04-03-2024,C0284,P008,West,9,5,1,3
O02914,19-05-2025,C0352,P010,South,4,5,3,3
O02915,11-04-2025,C0326,P005,North,5,10,4,2
O02916,09-03-2025,C0405,P009,North,5,5,4,4
O02917,16-02-2025,C0369,P010,West,7,0,3,2
O02918,12-05-2024,C0191,P002,North,5,0,3,1
O02919,01-12-2024,C0145,P009,North,1,15,5,1
O02920,17-04-2025,C0414,P008,North,1,20,5,1
O02921,21-12-2024,C0192,P001,East,5,20,2,5
O02922,30-05-2025,C0166,P005,West,10,0,2,1
O02923,02-11-2025,C0480,P006,West,7,15,3,4
O02924,08-07-2024,C0036,P010,East,5,10,7,2
O02925,14-07-2025,C0206,P006,East,5,15,6,2
O02926,23-11-2025,C0329,P008,East,8,15,2,5
O02927,22-05-2025,C0324,P007,East,8,5,1,3
O02928,12-03-2024,C0226,P001,West,8,10,1,1
O02929,14-04-2024,C0261,P002,West,5,20,2,5
O02930,27-07-2025,C0283,P003,West,5,10,7,1
O02931,12-11-2024,C0420,P003,South,1,15,5,2
O02932,28-10-2024,C0045,P008,East,7,15,2,4
O02933,17-06-2025,C0452,P010,West,2,0,7,1
O02934,30-10-2025,C0432,P002,North,1,10,3,4
O02935,04-01-2025,C0224,P006,West,6,0,4,3
O02936,17-03-2025,C0240,P006,North,7,10,6,2
O02937,20-06-2025,C0463,P002,East,2,0,2,3
O02938,10-01-2024,C0156,P001,North,9,10,4,4
O02939,21-03-2024,C0408,P002,North,6,15,2,4
O02940,23-11-2025,C0282,P004,North,4,20,5,2
O02941,10-01-2025,C0375,P007,West,10,10,3,5
O02942,27-06-2025,C0406,P004,West,8,5,7,3
O02943,01-03-2025,C0339,P007,West,5,0,7,1
O02944,19-06-2025,C0149,P005,South,1,20,5,1
O02945,02-10-2024,C0385,P003,West,3,5,4,2
O02946,15-07-2024,C0489,P005,North,2,5,1,1
O02947,18-02-2024,C0018,P009,South,2,5,4,3
O02948,07-03-2025,C0489,P007,East,1,20,2,4
O02949,18-09-2024,C0348,P005,East,3,10,2,3
O02950,22-12-2024,C0307,P009,East,1,10,6,3
O02951,29-01-2024,C0386,P009,South,1,20,4,3
O02952,16-12-2025,C0140,P009,North,6,20,6,4
O02953,13-08-2024,C0194,P001,North,9,0,3,5
O02954,24-09-2024,C0163,P008,West,4,20,7,3
O02955,05-06-2025,C0294,P007,West,8,10,1,2
O02956,12-09-2025,C0453,P007,South,4,15,1,5
O02957,07-09-2025,C0201,P004,South,8,20,5,5
O02958,14-02-2025,C0135,P004,West,1,10,6,5
O02959,02-04-2024,C0303,P005,East,4,20,5,2
O02960,01-04-2024,C0058,P003,South,7,5,6,3
O02961,27-06-2025,C0332,P005,West,5,0,2,3
O02962,10-03-2025,C0317,P008,North,2,10,4,4
O02963,04-08-2024,C0497,P007,South,8,10,7,3
O02964,29-10-2024,C0008,P008,South,5,20,7,5
O02965,07-06-2024,C0245,P002,North,10,15,6,1
O02966,01-08-2025,C0044,P005,South,7,15,4,5
O02967,15-09-2024,C0150,P009,East,4,20,4,4
O02968,24-02-2025,C0333,P003,West,6,20,1,5
O02969,23-05-2024,C0220,P007,East,4,0,1,1
O02970,02-01-2024,C0210,P004,West,7,20,6,2
O02971,20-01-2025,C0072,P004,South,8,15,3,5
O02972,07-04-2025,C0317,P010,West,4,0,5,4
O02973,17-01-2024,C0152,P007,South,2,15,3,1
O02974,03-01-2025,C0500,P008,East,3,20,2,5
O02975,23-03-2025,C0192,P002,East,1,5,6,5
O02976,28-01-2025,C0415,P008,South,2,20,4,5
O02977,13-07-2024,C0189,P009,South,7,20,3,1
O02978,09-02-2024,C0481,P009,East,10,0,6,4
O02979,30-06-2024,C0403,P006,South,8,5,7,3
O02980,01-01-2024,C0067,P005,West,6,0,3,2
O02981,10-08-2024,C0345,P006,West,9,5,5,4
O02982,30-10-2024,C0067,P004,North,6,15,7,5
O02983,21-01-2025,C0376,P009,East,3,20,6,1
O02984,07-09-2024,C0154,P007,North,3,15,2,5
O02985,23-09-2025,C0299,P004,East,4,0,2,2
O02986,07-12-2024,C0273,P008,West,7,15,1,2
